Domain Code,Domain,Area Code (M49),Area,Element Code,Element,Item Code (CPC),Item,Year Code,Year,Unit,Value,Flag,Flag Description,Note
QCL,Crops and livestock products,426,Lesotho,5312,Area harvested,115,Potatoes,1964,1964,ha,200,E,Estimated value,
QCL,Crops and livestock products,426,Lesotho,5412,Yield,115,Potatoes,1964,1964,kg/ha,15000,E,Estimated value,
QCL,Crops and livestock products,426,Lesotho,5312,Area harvested,115,Potatoes,1965,1965,ha,200,E,Estimated value,
QCL,Crops and livestock products,426,Lesotho,5412,Yield,115,Potatoes,1965,1965,kg/ha,15000,E,Estimated value,
QCL,Crops and livestock products,426,Lesotho,5312,Area harvested,115,Potatoes,1966,1966,ha,250,E,Estimated value,
QCL,Crops and livestock products,426,Lesotho,5412,Yield,115,Potatoes,1966,1966,kg/ha,14000,E,Estimated value,
QCL,Crops and livestock products,426,Lesotho,5312,Area harvested,115,Potatoes,1967,1967,ha,250,E,Estimated value,
QCL,Crops and livestock products,426,Lesotho,5412,Yield,115,Potatoes,1967,1967,kg/ha,14000,E,Estimated value,
QCL,Crops and livestock products,426,Lesotho,5312,Area harvested,115,Potatoes,1968,1968,ha,250,E,Estimated value,
QCL,Crops and livestock products,426,Lesotho,5412,Yield,115,Potatoes,1968,1968,kg/ha,14000,E,Estimated value,
QCL,Crops and livestock products,426,Lesotho,5312,Area harvested,115,Potatoes,1969,1969,ha,250,E,Estimated value,
QCL,Crops and livestock products,426,Lesotho,5412,Yield,115,Potatoes,1969,1969,kg/ha,14000,E,Estimated value,
QCL,Crops and livestock products,426,Lesotho,5312,Area harvested,115,Potatoes,1970,1970,ha,300,E,Estimated value,
QCL,Crops and livestock products,426,Lesotho,5412,Yield,115,Potatoes,1970,1970,kg/ha,13333.3,E,Estimated value,
QCL,Crops and livestock products,426,Lesotho,5312,Area harvested,115,Potatoes,1971,1971,ha,300,E,Estimated value,
QCL,Crops and livestock products,426,Lesotho,5412,Yield,115,Potatoes,1971,1971,kg/ha,13333.3,E,Estimated value,
QCL,Crops and livestock products,426,Lesotho,5312,Area harvested,115,Potatoes,1972,1972,ha,300,E,Estimated value,
QCL,Crops and livestock products,426,Lesotho,5412,Yield,115,Potatoes,1972,1972,kg/ha,13333.3,E,Estimated value,
QCL,Crops and livestock products,426,Lesotho,5312,Area harvested,115,Potatoes,1973,1973,ha,350,E,Estimated value,
QCL,Crops and livestock products,426,Lesotho,5412,Yield,115,Potatoes,1973,1973,kg/ha,12857.1,E,Estimated value,
QCL,Crops and livestock products,426,Lesotho,5312,Area harvested,115,Potatoes,1974,1974,ha,350,E,Estimated value,
QCL,Crops and livestock products,426,Lesotho,5412,Yield,115,Potatoes,1974,1974,kg/ha,12857.1,E,Estimated value,
QCL,Crops and livestock products,426,Lesotho,5312,Area harvested,115,Potatoes,1975,1975,ha,370,E,Estimated value,
QCL,Crops and livestock products,426,Lesotho,5412,Yield,115,Potatoes,1975,1975,kg/ha,12973,E,Estimated value,
QCL,Crops and livestock products,426,Lesotho,5312,Area harvested,115,Potatoes,1976,1976,ha,380,E,Estimated value,
QCL,Crops and livestock products,426,Lesotho,5412,Yield,115,Potatoes,1976,1976,kg/ha,13052.6,E,Estimated value,
QCL,Crops and livestock products,426,Lesotho,5312,Area harvested,115,Potatoes,1977,1977,ha,600,E,Estimated value,
QCL,Crops and livestock products,426,Lesotho,5412,Yield,115,Potatoes,1977,1977,kg/ha,13333.3,E,Estimated value,
QCL,Crops and livestock products,426,Lesotho,5312,Area harvested,115,Potatoes,1978,1978,ha,800,E,Estimated value,
QCL,Crops and livestock products,426,Lesotho,5412,Yield,115,Potatoes,1978,1978,kg/ha,12500,E,Estimated value,
QCL,Crops and livestock products,426,Lesotho,5312,Area harvested,115,Potatoes,1979,1979,ha,1000,E,Estimated value,
QCL,Crops and livestock products,426,Lesotho,5412,Yield,115,Potatoes,1979,1979,kg/ha,15000,E,Estimated value,
QCL,Crops and livestock products,426,Lesotho,5312,Area harvested,115,Potatoes,1980,1980,ha,1200,E,Estimated value,
QCL,Crops and livestock products,426,Lesotho,5412,Yield,115,Potatoes,1980,1980,kg/ha,15000,E,Estimated value,
QCL,Crops and livestock products,426,Lesotho,5312,Area harvested,115,Potatoes,1981,1981,ha,1200,E,Estimated value,
QCL,Crops and livestock products,426,Lesotho,5412,Yield,115,Potatoes,1981,1981,kg/ha,15000,E,Estimated value,
QCL,Crops and livestock products,426,Lesotho,5312,Area harvested,115,Potatoes,1982,1982,ha,1400,E,Estimated value,
QCL,Crops and livestock products,426,Lesotho,5412,Yield,115,Potatoes,1982,1982,kg/ha,14285.7,E,Estimated value,
QCL,Crops and livestock products,426,Lesotho,5312,Area harvested,115,Potatoes,1983,1983,ha,1500,E,Estimated value,
QCL,Crops and livestock products,426,Lesotho,5412,Yield,115,Potatoes,1983,1983,kg/ha,14666.7,E,Estimated value,
QCL,Crops and livestock products,426,Lesotho,5312,Area harvested,115,Potatoes,1984,1984,ha,1600,E,Estimated value,
QCL,Crops and livestock products,426,Lesotho,5412,Yield,115,Potatoes,1984,1984,kg/ha,15625,E,Estimated value,
QCL,Crops and livestock products,426,Lesotho,5312,Area harvested,115,Potatoes,1985,1985,ha,1800,E,Estimated value,
QCL,Crops and livestock products,426,Lesotho,5412,Yield,115,Potatoes,1985,1985,kg/ha,15555.6,E,Estimated value,
QCL,Crops and livestock products,426,Lesotho,5312,Area harvested,115,Potatoes,1986,1986,ha,2000,E,Estimated value,
QCL,Crops and livestock products,426,Lesotho,5412,Yield,115,Potatoes,1986,1986,kg/ha,15000,E,Estimated value,
QCL,Crops and livestock products,426,Lesotho,5312,Area harvested,115,Potatoes,1987,1987,ha,2300,E,Estimated value,
QCL,Crops and livestock products,426,Lesotho,5412,Yield,115,Potatoes,1987,1987,kg/ha,15217.4,E,Estimated value,
QCL,Crops and livestock products,426,Lesotho,5312,Area harvested,115,Potatoes,1988,1988,ha,2500,E,Estimated value,
QCL,Crops and livestock products,426,Lesotho,5412,Yield,115,Potatoes,1988,1988,kg/ha,15200,E,Estimated value,
QCL,Crops and livestock products,426,Lesotho,5312,Area harvested,115,Potatoes,1989,1989,ha,2900,E,Estimated value,
QCL,Crops and livestock products,426,Lesotho,5412,Yield,115,Potatoes,1989,1989,kg/ha,15517.2,E,Estimated value,
QCL,Crops and livestock products,426,Lesotho,5312,Area harvested,115,Potatoes,1990,1990,ha,2549,E,Estimated value,
QCL,Crops and livestock products,426,Lesotho,5412,Yield,115,Potatoes,1990,1990,kg/ha,17690.5,E,Estimated value,
QCL,Crops and livestock products,426,Lesotho,5312,Area harvested,115,Potatoes,1991,1991,ha,3200,E,Estimated value,
QCL,Crops and livestock products,426,Lesotho,5412,Yield,115,Potatoes,1991,1991,kg/ha,15625,E,Estimated value,
QCL,Crops and livestock products,426,Lesotho,5312,Area harvested,115,Potatoes,1992,1992,ha,3700,E,Estimated value,
QCL,Crops and livestock products,426,Lesotho,5412,Yield,115,Potatoes,1992,1992,kg/ha,14864.9,E,Estimated value,
QCL,Crops and livestock products,426,Lesotho,5312,Area harvested,115,Potatoes,1993,1993,ha,4000,E,Estimated value,
QCL,Crops and livestock products,426,Lesotho,5412,Yield,115,Potatoes,1993,1993,kg/ha,15000,E,Estimated value,
QCL,Crops and livestock products,426,Lesotho,5312,Area harvested,115,Potatoes,1994,1994,ha,4500,E,Estimated value,
QCL,Crops and livestock products,426,Lesotho,5412,Yield,115,Potatoes,1994,1994,kg/ha,15555.6,E,Estimated value,
QCL,Crops and livestock products,426,Lesotho,5312,Area harvested,115,Potatoes,1995,1995,ha,4545,I,Imputed value,
QCL,Crops and livestock products,426,Lesotho,5412,Yield,115,Potatoes,1995,1995,kg/ha,15629.9,E,Estimated value,
QCL,Crops and livestock products,426,Lesotho,5312,Area harvested,115,Potatoes,1996,1996,ha,4663,I,Imputed value,
QCL,Crops and livestock products,426,Lesotho,5412,Yield,115,Potatoes,1996,1996,kg/ha,15730.5,E,Estimated value,
QCL,Crops and livestock products,426,Lesotho,5312,Area harvested,115,Potatoes,1997,1997,ha,4700,E,Estimated value,
QCL,Crops and livestock products,426,Lesotho,5412,Yield,115,Potatoes,1997,1997,kg/ha,15957.4,E,Estimated value,
QCL,Crops and livestock products,426,Lesotho,5312,Area harvested,115,Potatoes,1998,1998,ha,5000,E,Estimated value,
QCL,Crops and livestock products,426,Lesotho,5412,Yield,115,Potatoes,1998,1998,kg/ha,16000,E,Estimated value,
QCL,Crops and livestock products,426,Lesotho,5312,Area harvested,115,Potatoes,1999,1999,ha,5200,E,Estimated value,
QCL,Crops and livestock products,426,Lesotho,5412,Yield,115,Potatoes,1999,1999,kg/ha,16346.2,E,Estimated value,
QCL,Crops and livestock products,426,Lesotho,5312,Area harvested,115,Potatoes,2000,2000,ha,5300,E,Estimated value,
QCL,Crops and livestock products,426,Lesotho,5412,Yield,115,Potatoes,2000,2000,kg/ha,16415.1,E,Estimated value,
QCL,Crops and livestock products,426,Lesotho,5312,Area harvested,115,Potatoes,2001,2001,ha,5400,E,Estimated value,
QCL,Crops and livestock products,426,Lesotho,5412,Yield,115,Potatoes,2001,2001,kg/ha,16296.3,E,Estimated value,
QCL,Crops and livestock products,426,Lesotho,5312,Area harvested,115,Potatoes,2002,2002,ha,5533,I,Imputed value,
QCL,Crops and livestock products,426,Lesotho,5412,Yield,115,Potatoes,2002,2002,kg/ha,16267.5,E,Estimated value,
QCL,Crops and livestock products,426,Lesotho,5312,Area harvested,115,Potatoes,2003,2003,ha,5586,I,Imputed value,
QCL,Crops and livestock products,426,Lesotho,5412,Yield,115,Potatoes,2003,2003,kg/ha,16286.3,E,Estimated value,
QCL,Crops and livestock products,426,Lesotho,5312,Area harvested,115,Potatoes,2004,2004,ha,5561,I,Imputed value,
QCL,Crops and livestock products,426,Lesotho,5412,Yield,115,Potatoes,2004,2004,kg/ha,16350.5,E,Estimated value,
QCL,Crops and livestock products,426,Lesotho,5312,Area harvested,115,Potatoes,2005,2005,ha,5591,I,Imputed value,
QCL,Crops and livestock products,426,Lesotho,5412,Yield,115,Potatoes,2005,2005,kg/ha,16396.7,E,Estimated value,
QCL,Crops and livestock products,426,Lesotho,5312,Area harvested,115,Potatoes,2006,2006,ha,5635,I,Imputed value,
QCL,Crops and livestock products,426,Lesotho,5412,Yield,115,Potatoes,2006,2006,kg/ha,16464.7,E,Estimated value,
QCL,Crops and livestock products,426,Lesotho,5312,Area harvested,115,Potatoes,2007,2007,ha,5600,E,Estimated value,
QCL,Crops and livestock products,426,Lesotho,5412,Yield,115,Potatoes,2007,2007,kg/ha,16607.1,E,Estimated value,
QCL,Crops and livestock products,426,Lesotho,5312,Area harvested,115,Potatoes,2008,2008,ha,5800,E,Estimated value,
QCL,Crops and livestock products,426,Lesotho,5412,Yield,115,Potatoes,2008,2008,kg/ha,16637.9,E,Estimated value,
QCL,Crops and livestock products,426,Lesotho,5312,Area harvested,115,Potatoes,2009,2009,ha,5700,E,Estimated value,
QCL,Crops and livestock products,426,Lesotho,5412,Yield,115,Potatoes,2009,2009,kg/ha,15964.9,E,Estimated value,
QCL,Crops and livestock products,426,Lesotho,5312,Area harvested,115,Potatoes,2010,2010,ha,6000,E,Estimated value,
QCL,Crops and livestock products,426,Lesotho,5412,Yield,115,Potatoes,2010,2010,kg/ha,16500,E,Estimated value,
QCL,Crops and livestock products,426,Lesotho,5312,Area harvested,115,Potatoes,2011,2011,ha,6800,E,Estimated value,
QCL,Crops and livestock products,426,Lesotho,5412,Yield,115,Potatoes,2011,2011,kg/ha,16470.6,E,Estimated value,
QCL,Crops and livestock products,426,Lesotho,5312,Area harvested,115,Potatoes,2012,2012,ha,7000,E,Estimated value,
QCL,Crops and livestock products,426,Lesotho,5412,Yield,115,Potatoes,2012,2012,kg/ha,16428.6,E,Estimated value,
QCL,Crops and livestock products,426,Lesotho,5312,Area harvested,115,Potatoes,2013,2013,ha,7200,E,Estimated value,
QCL,Crops and livestock products,426,Lesotho,5412,Yield,115,Potatoes,2013,2013,kg/ha,17361.1,E,Estimated value,
QCL,Crops and livestock products,426,Lesotho,5312,Area harvested,115,Potatoes,2014,2014,ha,7689,I,Imputed value,
QCL,Crops and livestock products,426,Lesotho,5412,Yield,115,Potatoes,2014,2014,kg/ha,17107.4,E,Estimated value,
QCL,Crops and livestock products,426,Lesotho,5312,Area harvested,115,Potatoes,2015,2015,ha,7288,I,Imputed value,
QCL,Crops and livestock products,426,Lesotho,5412,Yield,115,Potatoes,2015,2015,kg/ha,16881.7,E,Estimated value,
QCL,Crops and livestock products,426,Lesotho,5312,Area harvested,115,Potatoes,2016,2016,ha,7024,I,Imputed value,
QCL,Crops and livestock products,426,Lesotho,5412,Yield,115,Potatoes,2016,2016,kg/ha,18012.1,E,Estimated value,
QCL,Crops and livestock products,426,Lesotho,5312,Area harvested,115,Potatoes,2017,2017,ha,7275,I,Imputed value,
QCL,Crops and livestock products,426,Lesotho,5412,Yield,115,Potatoes,2017,2017,kg/ha,17691.1,E,Estimated value,
QCL,Crops and livestock products,426,Lesotho,5312,Area harvested,115,Potatoes,2018,2018,ha,7469,I,Imputed value,
QCL,Crops and livestock products,426,Lesotho,5412,Yield,115,Potatoes,2018,2018,kg/ha,17587.3,E,Estimated value,
QCL,Crops and livestock products,426,Lesotho,5312,Area harvested,115,Potatoes,2019,2019,ha,7256,E,Estimated value,
QCL,Crops and livestock products,426,Lesotho,5412,Yield,115,Potatoes,2019,2019,kg/ha,18599.5,E,Estimated value,
QCL,Crops and livestock products,426,Lesotho,5312,Area harvested,115,Potatoes,2020,2020,ha,7333,E,Estimated value,
QCL,Crops and livestock products,426,Lesotho,5412,Yield,115,Potatoes,2020,2020,kg/ha,17955.5,E,Estimated value,
QCL,Crops and livestock products,426,Lesotho,5312,Area harvested,115,Potatoes,2021,2021,ha,7353,E,Estimated value,
QCL,Crops and livestock products,426,Lesotho,5412,Yield,115,Potatoes,2021,2021,kg/ha,18042.6,E,Estimated value,
QCL,Crops and livestock products,426,Lesotho,5312,Area harvested,115,Potatoes,2022,2022,ha,7314,E,Estimated value,
QCL,Crops and livestock products,426,Lesotho,5412,Yield,115,Potatoes,2022,2022,kg/ha,18197.6,E,Estimated value,
QCL,Crops and livestock products,426,Lesotho,5312,Area harvested,115,Potatoes,2023,2023,ha,7334,E,Estimated value,
QCL,Crops and livestock products,426,Lesotho,5412,Yield,115,Potatoes,2023,2023,kg/ha,18065.1,E,Estimated value,
QCL,Crops and livestock products,426,Lesotho,5312,Area harvested,115,Sorghum,1961,1961,ha,65000,E,Estimated value,
QCL,Crops and livestock products,426,Lesotho,5412,Yield,115,Sorghum,1961,1961,kg/ha,846.2,E,Estimated value,
QCL,Crops and livestock products,426,Lesotho,5312,Area harvested,115,Sorghum,1962,1962,ha,65000,E,Estimated value,
QCL,Crops and livestock products,426,Lesotho,5412,Yield,115,Sorghum,1962,1962,kg/ha,846.2,E,Estimated value,
QCL,Crops and livestock products,426,Lesotho,5312,Area harvested,115,Sorghum,1963,1963,ha,65000,E,Estimated value,
QCL,Crops and livestock products,426,Lesotho,5412,Yield,115,Sorghum,1963,1963,kg/ha,846.2,E,Estimated value,
QCL,Crops and livestock products,426,Lesotho,5312,Area harvested,115,Sorghum,1964,1964,ha,65000,E,Estimated value,
QCL,Crops and livestock products,426,Lesotho,5412,Yield,115,Sorghum,1964,1964,kg/ha,846.2,E,Estimated value,
QCL,Crops and livestock products,426,Lesotho,5312,Area harvested,115,Sorghum,1965,1965,ha,58200,A,Official figure,
QCL,Crops and livestock products,426,Lesotho,5412,Yield,115,Sorghum,1965,1965,kg/ha,927.8,A,Official figure,
QCL,Crops and livestock products,426,Lesotho,5312,Area harvested,115,Sorghum,1966,1966,ha,65100,A,Official figure,
QCL,Crops and livestock products,426,Lesotho,5412,Yield,115,Sorghum,1966,1966,kg/ha,826.4,A,Official figure,
QCL,Crops and livestock products,426,Lesotho,5312,Area harvested,115,Sorghum,1967,1967,ha,66300,A,Official figure,
QCL,Crops and livestock products,426,Lesotho,5412,Yield,115,Sorghum,1967,1967,kg/ha,829.6,A,Official figure,
QCL,Crops and livestock products,426,Lesotho,5312,Area harvested,115,Sorghum,1968,1968,ha,70562,A,Official figure,
QCL,Crops and livestock products,426,Lesotho,5412,Yield,115,Sorghum,1968,1968,kg/ha,708.4,A,Official figure,
QCL,Crops and livestock products,426,Lesotho,5312,Area harvested,115,Sorghum,1969,1969,ha,71771,A,Official figure,
QCL,Crops and livestock products,426,Lesotho,5412,Yield,115,Sorghum,1969,1969,kg/ha,672.5,A,Official figure,
QCL,Crops and livestock products,426,Lesotho,5312,Area harvested,115,Sorghum,1970,1970,ha,82568,A,Official figure,
QCL,Crops and livestock products,426,Lesotho,5412,Yield,115,Sorghum,1970,1970,kg/ha,689.1,A,Official figure,
QCL,Crops and livestock products,426,Lesotho,5312,Area harvested,115,Sorghum,1971,1971,ha,85000,A,Official figure,
QCL,Crops and livestock products,426,Lesotho,5412,Yield,115,Sorghum,1971,1971,kg/ha,752.9,A,Official figure,
QCL,Crops and livestock products,426,Lesotho,5312,Area harvested,115,Sorghum,1972,1972,ha,60100,A,Official figure,
QCL,Crops and livestock products,426,Lesotho,5412,Yield,115,Sorghum,1972,1972,kg/ha,332.8,A,Official figure,
QCL,Crops and livestock products,426,Lesotho,5312,Area harvested,115,Sorghum,1973,1973,ha,64000,A,Official figure,
QCL,Crops and livestock products,426,Lesotho,5412,Yield,115,Sorghum,1973,1973,kg/ha,671.9,A,Official figure,
QCL,Crops and livestock products,426,Lesotho,5312,Area harvested,115,Sorghum,1974,1974,ha,83267,A,Official figure,
QCL,Crops and livestock products,426,Lesotho,5412,Yield,115,Sorghum,1974,1974,kg/ha,1009,A,Official figure,
QCL,Crops and livestock products,426,Lesotho,5312,Area harvested,115,Sorghum,1975,1975,ha,54774,A,Official figure,
QCL,Crops and livestock products,426,Lesotho,5412,Yield,115,Sorghum,1975,1975,kg/ha,683.6,A,Official figure,
QCL,Crops and livestock products,426,Lesotho,5312,Area harvested,115,Sorghum,1976,1976,ha,44239,A,Official figure,
QCL,Crops and livestock products,426,Lesotho,5412,Yield,115,Sorghum,1976,1976,kg/ha,554.7,A,Official figure,
QCL,Crops and livestock products,426,Lesotho,5312,Area harvested,115,Sorghum,1977,1977,ha,42485,A,Official figure,
QCL,Crops and livestock products,426,Lesotho,5412,Yield,115,Sorghum,1977,1977,kg/ha,1466.7,A,Official figure,
QCL,Crops and livestock products,426,Lesotho,5312,Area harvested,115,Sorghum,1978,1978,ha,59280,A,Official figure,
QCL,Crops and livestock products,426,Lesotho,5412,Yield,115,Sorghum,1978,1978,kg/ha,1446.9,A,Official figure,
QCL,Crops and livestock products,426,Lesotho,5312,Area harvested,115,Sorghum,1979,1979,ha,51255,A,Official figure,
QCL,Crops and livestock products,426,Lesotho,5412,Yield,115,Sorghum,1979,1979,kg/ha,1345.3,A,Official figure,
QCL,Crops and livestock products,426,Lesotho,5312,Area harvested,115,Sorghum,1980,1980,ha,61333,A,Official figure,
QCL,Crops and livestock products,426,Lesotho,5412,Yield,115,Sorghum,1980,1980,kg/ha,966.6,A,Official figure,
QCL,Crops and livestock products,426,Lesotho,5312,Area harvested,115,Sorghum,1981,1981,ha,60016,A,Official figure,
QCL,Crops and livestock products,426,Lesotho,5412,Yield,115,Sorghum,1981,1981,kg/ha,795.3,A,Official figure,
QCL,Crops and livestock products,426,Lesotho,5312,Area harvested,115,Sorghum,1982,1982,ha,48044,A,Official figure,
QCL,Crops and livestock products,426,Lesotho,5412,Yield,115,Sorghum,1982,1982,kg/ha,544.5,A,Official figure,
QCL,Crops and livestock products,426,Lesotho,5312,Area harvested,115,Sorghum,1983,1983,ha,46537,A,Official figure,
QCL,Crops and livestock products,426,Lesotho,5412,Yield,115,Sorghum,1983,1983,kg/ha,659.4,A,Official figure,
QCL,Crops and livestock products,426,Lesotho,5312,Area harvested,115,Sorghum,1984,1984,ha,54682,A,Official figure,
QCL,Crops and livestock products,426,Lesotho,5412,Yield,115,Sorghum,1984,1984,kg/ha,617.5,A,Official figure,
QCL,Crops and livestock products,426,Lesotho,5312,Area harvested,115,Sorghum,1985,1985,ha,75559,A,Official figure,
QCL,Crops and livestock products,426,Lesotho,5412,Yield,115,Sorghum,1985,1985,kg/ha,725.6,A,Official figure,
QCL,Crops and livestock products,426,Lesotho,5312,Area harvested,115,Sorghum,1986,1986,ha,51929,A,Official figure,
QCL,Crops and livestock products,426,Lesotho,5412,Yield,115,Sorghum,1986,1986,kg/ha,644.3,A,Official figure,
QCL,Crops and livestock products,426,Lesotho,5312,Area harvested,115,Sorghum,1987,1987,ha,70909,A,Official figure,
QCL,Crops and livestock products,426,Lesotho,5412,Yield,115,Sorghum,1987,1987,kg/ha,440.5,A,Official figure,
QCL,Crops and livestock products,426,Lesotho,5312,Area harvested,115,Sorghum,1988,1988,ha,76355,A,Official figure,
QCL,Crops and livestock products,426,Lesotho,5412,Yield,115,Sorghum,1988,1988,kg/ha,700,A,Official figure,
QCL,Crops and livestock products,426,Lesotho,5312,Area harvested,115,Sorghum,1989,1989,ha,40499,A,Official figure,
QCL,Crops and livestock products,426,Lesotho,5412,Yield,115,Sorghum,1989,1989,kg/ha,768.9,A,Official figure,
QCL,Crops and livestock products,426,Lesotho,5312,Area harvested,115,Sorghum,1990,1990,ha,35663,A,Official figure,
QCL,Crops and livestock products,426,Lesotho,5412,Yield,115,Sorghum,1990,1990,kg/ha,1011.2,A,Official figure,
QCL,Crops and livestock products,426,Lesotho,5312,Area harvested,115,Sorghum,1991,1991,ha,18601,A,Official figure,
QCL,Crops and livestock products,426,Lesotho,5412,Yield,115,Sorghum,1991,1991,kg/ha,539.9,A,Official figure,
QCL,Crops and livestock products,426,Lesotho,5312,Area harvested,115,Sorghum,1992,1992,ha,31797,A,Official figure,
QCL,Crops and livestock products,426,Lesotho,5412,Yield,115,Sorghum,1992,1992,kg/ha,612.3,A,Official figure,
QCL,Crops and livestock products,426,Lesotho,5312,Area harvested,115,Sorghum,1993,1993,ha,40930,A,Official figure,
QCL,Crops and livestock products,426,Lesotho,5412,Yield,115,Sorghum,1993,1993,kg/ha,1270.4,A,Official figure,
QCL,Crops and livestock products,426,Lesotho,5312,Area harvested,115,Sorghum,1994,1994,ha,69350,A,Official figure,
QCL,Crops and livestock products,426,Lesotho,5412,Yield,115,Sorghum,1994,1994,kg/ha,875.6,A,Official figure,
QCL,Crops and livestock products,426,Lesotho,5312,Area harvested,115,Sorghum,1995,1995,ha,8579,A,Official figure,
QCL,Crops and livestock products,426,Lesotho,5412,Yield,115,Sorghum,1995,1995,kg/ha,802.8,A,Official figure,
QCL,Crops and livestock products,426,Lesotho,5312,Area harvested,115,Sorghum,1996,1996,ha,42054,A,Official figure,
QCL,Crops and livestock products,426,Lesotho,5412,Yield,115,Sorghum,1996,1996,kg/ha,859.1,A,Official figure,
QCL,Crops and livestock products,426,Lesotho,5312,Area harvested,115,Sorghum,1997,1997,ha,36058,A,Official figure,
QCL,Crops and livestock products,426,Lesotho,5412,Yield,115,Sorghum,1997,1997,kg/ha,805.6,A,Official figure,
QCL,Crops and livestock products,426,Lesotho,5312,Area harvested,115,Sorghum,1998,1998,ha,15453,A,Official figure,
QCL,Crops and livestock products,426,Lesotho,5412,Yield,115,Sorghum,1998,1998,kg/ha,1476.3,A,Official figure,
QCL,Crops and livestock products,426,Lesotho,5312,Area harvested,115,Sorghum,1999,1999,ha,30067,A,Official figure,
QCL,Crops and livestock products,426,Lesotho,5412,Yield,115,Sorghum,1999,1999,kg/ha,1108.9,A,Official figure,
QCL,Crops and livestock products,426,Lesotho,5312,Area harvested,115,Sorghum,2000,2000,ha,25831,A,Official figure,
QCL,Crops and livestock products,426,Lesotho,5412,Yield,115,Sorghum,2000,2000,kg/ha,1037.8,A,Official figure,
QCL,Crops and livestock products,426,Lesotho,5312,Area harvested,115,Sorghum,2001,2001,ha,52490,A,Official figure,
QCL,Crops and livestock products,426,Lesotho,5412,Yield,115,Sorghum,2001,2001,kg/ha,864,A,Official figure,
QCL,Crops and livestock products,426,Lesotho,5312,Area harvested,115,Sorghum,2002,2002,ha,28210,A,Official figure,
QCL,Crops and livestock products,426,Lesotho,5412,Yield,115,Sorghum,2002,2002,kg/ha,422.5,A,Official figure,
QCL,Crops and livestock products,426,Lesotho,5312,Area harvested,115,Sorghum,2003,2003,ha,25204,A,Official figure,
QCL,Crops and livestock products,426,Lesotho,5412,Yield,115,Sorghum,2003,2003,kg/ha,474.3,A,Official figure,
QCL,Crops and livestock products,426,Lesotho,5312,Area harvested,115,Sorghum,2004,2004,ha,29192,A,Official figure,
QCL,Crops and livestock products,426,Lesotho,5412,Yield,115,Sorghum,2004,2004,kg/ha,393.3,A,Official figure,
QCL,Crops and livestock products,426,Lesotho,5312,Area harvested,115,Sorghum,2005,2005,ha,29689,A,Official figure,
QCL,Crops and livestock products,426,Lesotho,5412,Yield,115,Sorghum,2005,2005,kg/ha,624,A,Official figure,
QCL,Crops and livestock products,426,Lesotho,5312,Area harvested,115,Sorghum,2006,2006,ha,34421,A,Official figure,
QCL,Crops and livestock products,426,Lesotho,5412,Yield,115,Sorghum,2006,2006,kg/ha,329,A,Official figure,
QCL,Crops and livestock products,426,Lesotho,5312,Area harvested,115,Sorghum,2007,2007,ha,32175,A,Official figure,
QCL,Crops and livestock products,426,Lesotho,5412,Yield,115,Sorghum,2007,2007,kg/ha,243.6,A,Official figure,
QCL,Crops and livestock products,426,Lesotho,5312,Area harvested,115,Sorghum,2008,2008,ha,35556,A,Official figure,
QCL,Crops and livestock products,426,Lesotho,5412,Yield,115,Sorghum,2008,2008,kg/ha,286.6,A,Official figure,
QCL,Crops and livestock products,426,Lesotho,5312,Area harvested,115,Sorghum,2009,2009,ha,17585,A,Official figure,
QCL,Crops and livestock products,426,Lesotho,5412,Yield,115,Sorghum,2009,2009,kg/ha,577.3,A,Official figure,
QCL,Crops and livestock products,426,Lesotho,5312,Area harvested,115,Sorghum,2010,2010,ha,33146,A,Official figure,
QCL,Crops and livestock products,426,Lesotho,5412,Yield,115,Sorghum,2010,2010,kg/ha,718.9,A,Official figure,
QCL,Crops and livestock products,426,Lesotho,5312,Area harvested,115,Sorghum,2011,2011,ha,18864,A,Official figure,
QCL,Crops and livestock products,426,Lesotho,5412,Yield,115,Sorghum,2011,2011,kg/ha,509.2,A,Official figure,
QCL,Crops and livestock products,426,Lesotho,5312,Area harvested,115,Sorghum,2012,2012,ha,14151,A,Official figure,
QCL,Crops and livestock products,426,Lesotho,5412,Yield,115,Sorghum,2012,2012,kg/ha,134.3,A,Official figure,
QCL,Crops and livestock products,426,Lesotho,5312,Area harvested,115,Sorghum,2013,2013,ha,22944,A,Official figure,
QCL,Crops and livestock products,426,Lesotho,5412,Yield,115,Sorghum,2013,2013,kg/ha,305.1,E,Estimated value,
QCL,Crops and livestock products,426,Lesotho,5312,Area harvested,115,Sorghum,2014,2014,ha,21709,A,Official figure,
QCL,Crops and livestock products,426,Lesotho,5412,Yield,115,Sorghum,2014,2014,kg/ha,571.2,A,Official figure,
QCL,Crops and livestock products,426,Lesotho,5312,Area harvested,115,Sorghum,2015,2015,ha,15968,A,Official figure,
QCL,Crops and livestock products,426,Lesotho,5412,Yield,115,Sorghum,2015,2015,kg/ha,596.8,A,Official figure,
QCL,Crops and livestock products,426,Lesotho,5312,Area harvested,115,Sorghum,2016,2016,ha,4499,A,Official figure,
QCL,Crops and livestock products,426,Lesotho,5412,Yield,115,Sorghum,2016,2016,kg/ha,257.6,A,Official figure,
QCL,Crops and livestock products,426,Lesotho,5312,Area harvested,115,Sorghum,2017,2017,ha,44359,A,Official figure,
